epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
363,4894.98,0.60868,0.72673,1.09952,0.93409,0.95768,0.96713,0.65068,0.86581,0.92431,1.2166,5.2025e-05,5.2025e-05,5.2025e-05
364,4908.51,0.64013,0.77236,1.10474,0.93388,0.95747,0.96398,0.65021,0.86866,0.93843,1.2179,5.07875e-05,5.07875e-05,5.07875e-05
365,4922.1,0.65274,0.78807,1.12123,0.93247,0.95562,0.96398,0.64963,0.86717,0.94461,1.21742,4.955e-05,4.955e-05,4.955e-05
366,4935.66,0.64036,0.75815,1.10004,0.93093,0.95573,0.96198,0.65516,0.86302,0.92981,1.21501,4.83125e-05,4.83125e-05,4.83125e-05
367,4949.26,0.62265,0.75682,1.09083,0.93519,0.95598,0.96723,0.65917,0.86057,0.92675,1.21009,4.7075e-05,4.7075e-05,4.7075e-05
368,4963.07,0.62713,0.76464,1.07844,0.93356,0.95562,0.96198,0.65313,0.86247,0.92177,1.21006,4.58375e-05,4.58375e-05,4.58375e-05
369,4976.39,0.62753,0.75066,1.08705,0.93315,0.95407,0.96138,0.64348,0.87315,0.93237,1.21608,4.46e-05,4.46e-05,4.46e-05
370,4989.79,0.64709,0.76161,1.11031,0.93205,0.95469,0.96644,0.64779,0.87982,0.92878,1.22159,4.33625e-05,4.33625e-05,4.33625e-05
371,5003.2,0.65464,0.78589,1.1141,0.93251,0.95443,0.96831,0.64625,0.87937,0.93517,1.22163,4.2125e-05,4.2125e-05,4.2125e-05
372,5016.72,0.62631,0.78391,1.10666,0.93312,0.95425,0.96555,0.65725,0.8787,0.93265,1.22119,4.08875e-05,4.08875e-05,4.08875e-05
373,5030.21,0.64541,0.76342,1.10369,0.92929,0.95426,0.9673,0.66323,0.87595,0.92597,1.21924,3.965e-05,3.965e-05,3.965e-05
374,5043.63,0.61772,0.75797,1.09373,0.92887,0.96707,0.9679,0.66445,0.87301,0.91114,1.2192,3.84125e-05,3.84125e-05,3.84125e-05
375,5057.03,0.6014,0.71667,1.08029,0.92809,0.96761,0.9673,0.66653,0.87018,0.90992,1.21595,3.7175e-05,3.7175e-05,3.7175e-05
376,5070.45,0.61281,0.72615,1.08579,0.92809,0.96757,0.96681,0.66068,0.86752,0.91115,1.21389,3.59375e-05,3.59375e-05,3.59375e-05
377,5084.38,0.61985,0.74771,1.09229,0.93159,0.96695,0.96664,0.66026,0.86429,0.91311,1.213,3.47e-05,3.47e-05,3.47e-05
378,5097.9,0.61915,0.73838,1.08101,0.93147,0.96612,0.96461,0.66352,0.8589,0.91734,1.2097,3.34625e-05,3.34625e-05,3.34625e-05
379,5111.37,0.61906,0.73003,1.11042,0.93067,0.95923,0.95801,0.65913,0.85868,0.92822,1.2117,3.2225e-05,3.2225e-05,3.2225e-05
380,5124.77,0.62681,0.74689,1.10022,0.93641,0.94409,0.94308,0.65383,0.85412,0.92453,1.21094,3.09875e-05,3.09875e-05,3.09875e-05
381,5138.23,0.62879,0.74899,1.11646,0.92351,0.95425,0.9331,0.64616,0.85439,0.93722,1.21599,2.975e-05,2.975e-05,2.975e-05
382,5151.67,0.62608,0.74866,1.09596,0.92276,0.95576,0.93334,0.64454,0.85624,0.9546,1.22112,2.85125e-05,2.85125e-05,2.85125e-05
383,5164.91,0.61852,0.74339,1.09844,0.92478,0.95572,0.93402,0.64125,0.86173,0.95805,1.2301,2.7275e-05,2.7275e-05,2.7275e-05
384,5178.2,0.63149,0.73721,1.08974,0.92521,0.95527,0.93458,0.64373,0.86736,0.95705,1.24006,2.60375e-05,2.60375e-05,2.60375e-05
385,5191.64,0.62404,0.73797,1.10438,0.92681,0.95443,0.93464,0.64433,0.86628,0.95587,1.24157,2.48e-05,2.48e-05,2.48e-05
386,5206.92,0.55853,0.59696,1.03754,0.92373,0.9522,0.93579,0.65046,0.86821,0.95304,1.25114,2.35625e-05,2.35625e-05,2.35625e-05
387,5220.36,0.56378,0.61512,1.06289,0.92027,0.94845,0.93463,0.65002,0.86165,0.94427,1.24777,2.2325e-05,2.2325e-05,2.2325e-05
388,5233.78,0.56107,0.59893,1.03791,0.93126,0.94705,0.93463,0.64977,0.85825,0.94,1.24217,2.10875e-05,2.10875e-05,2.10875e-05
389,5247.18,0.55665,0.59487,1.0488,0.93012,0.95442,0.9381,0.65267,0.85568,0.93386,1.23875,1.985e-05,1.985e-05,1.985e-05
390,5260.48,0.55802,0.5935,1.04909,0.93216,0.95366,0.93707,0.63887,0.8537,0.93242,1.23588,1.86125e-05,1.86125e-05,1.86125e-05
391,5273.86,0.5552,0.59399,1.02691,0.92906,0.95551,0.93958,0.63362,0.85551,0.92792,1.23744,1.7375e-05,1.7375e-05,1.7375e-05
392,5287.31,0.57284,0.61521,1.05746,0.92837,0.95655,0.93931,0.63301,0.86101,0.92715,1.24166,1.61375e-05,1.61375e-05,1.61375e-05
393,5300.71,0.55453,0.59097,1.0538,0.92813,0.95724,0.93909,0.63835,0.86289,0.93083,1.24518,1.49e-05,1.49e-05,1.49e-05
394,5314.06,0.54835,0.5899,1.03527,0.92792,0.95616,0.93615,0.64152,0.86751,0.94921,1.25088,1.36625e-05,1.36625e-05,1.36625e-05
395,5327.86,0.55663,0.59674,1.03307,0.92434,0.95292,0.93201,0.63088,0.86683,0.97379,1.25181,1.2425e-05,1.2425e-05,1.2425e-05
396,5341.29,0.54758,0.58721,1.02323,0.92452,0.95296,0.93866,0.6364,0.8687,0.97132,1.25517,1.11875e-05,1.11875e-05,1.11875e-05
397,5354.56,0.54858,0.58534,1.03677,0.9275,0.95286,0.93992,0.64211,0.86803,0.96536,1.2553,9.95e-06,9.95e-06,9.95e-06
398,5367.9,0.54458,0.58323,1.04638,0.92471,0.95293,0.94032,0.64169,0.86789,0.96298,1.25548,8.7125e-06,8.7125e-06,8.7125e-06
399,5381.14,0.55459,0.58786,1.04322,0.9246,0.9532,0.93915,0.63584,0.86957,0.9693,1.25645,7.475e-06,7.475e-06,7.475e-06
400,5394.52,0.56012,0.59455,1.05672,0.92461,0.95317,0.94053,0.63238,0.86984,0.9568,1.2568,6.2375e-06,6.2375e-06,6.2375e-06
